Id,SalePrice
2735,135530.57522843342
2736,145129.93842062302
2737,120372.51540808077
2738,131238.16105689947
2739,160719.62490907672
2740,138564.4311312085
2741,144739.6923788786
2742,170231.14696706668
2743,141857.30663461663
2744,152919.2820709536
2745,142201.2835865319
2746,133890.02911973398
2747,151293.37549569388
2748,133441.62485673203
2749,129670.89804471564
2750,128371.82657347858
2751,128181.00420719232
2752,173835.11929682398
2753,148146.50756211905
2754,222480.903741749
2755,138276.8644973765
2756,89131.91309222669
2757,64015.89041970244
2758,90073.20276555436
2759,154390.559798925
2760,128332.55175967258
2761,143333.61465302383
2762,143176.33356221503
2763,187996.14274004434
2764,142537.55345866404
2765,282146.73320325546
2766,129283.25032525303
2767,89412.19686573488
2768,117134.45401408321
2769,129550.47362669435
2770,146999.20835219085
2771,120696.23108301294
2772,113066.41431375468
2773,171616.35061596392
2774,133606.28663212556
2775,118347.74688276704
2776,140887.11721584367
2777,145659.61443245338
2778,105821.46734199909
2779,121950.31930645119
2780,87212.47344406671
2781,92885.01994868823
2782,99184.02662073706
2783,89085.09128827605
2784,125517.6070414424
2785,139311.5304245884
2786,67212.32677896743
2787,125337.46834903282
2788,78406.44386894073
2789,167333.0199361926
2790,99305.07238133825
2791,118954.80645343539
2792,50591.643131676436
2793,161063.65575552636
2794,96320.23296739746
2795,120518.80898544114
2796,98776.87440232438
2797,186801.06468052938
2798,101284.82318575078
2799,113416.77969409243
2800,69026.7585774743
2801,104888.52009018249
2802,130399.5933821144
2803,146906.34819067732
2804,135103.53608108143
2805,96357.34287184037
2806,83144.31233841449
2807,163237.9559234613
2808,150168.45889779614
2809,137062.26305989976
2810,127165.86048656135
2811,154787.20241472445
2812,158869.68123851024
2813,153625.2769912745
2814,161730.18092410784
2815,95593.74514667568
2816,228447.31411150278
2817,156464.92658278256
2818,140092.581470048
2819,160795.639710672
2820,144307.9912932057
2821,108127.94728371175
2822,189859.18725580676
2823,280447.05171624897
2824,182381.88875096317
2825,134579.5982295571
2826,130163.00417278337
2827,132136.58730852374
2828,213518.24593990477
2829,189776.2289780052
2830,215338.06574962352
2831,179964.77215577604
2832,232163.0574246003
2833,315597.9852564158
2834,213545.17057541216
2835,240113.39007101848
2836,188127.12586997927
2837,153740.13895102305
2838,154325.9181478517
2839,176279.2178723162
2840,202902.3640578217
2841,205717.4233475693
2842,218237.57339853776
2843,151772.88880282966
2844,168314.84747549295
2845,122898.73505615615
2846,207469.8786109952
2847,209276.4605160591
2848,218811.09906230247
2849,202678.42040399887
2850,278748.2502237594
2851,220912.83936092746
2852,235562.91499949276
2853,236860.4490237177
2854,141810.45883256503
2855,201203.89888949716
2856,195731.0306888342
2857,186222.20113045804
2858,186465.67670984066
2859,122693.91063111433
2860,128737.88315385586
2861,119477.02110869673
2862,189449.14163418123
2863,132644.32983175773
2864,228721.75377839553
2865,139931.37602714708
2866,139005.26058156684
2867,103600.26179371352
2868,96866.00163592474
2869,110102.3994049137
2870,132134.10798336813
2871,90744.5673017528
2872,54525.50538215063
2873,102660.23631415167
2874,124102.74355150698
2875,113625.58671456488
2876,162366.65898792987
2877,135390.09521653436
2878,157856.70426872815
2879,129389.76053350385
2880,103218.65551665929
2881,153762.0414153199
2882,177754.4661339615
2883,212935.36964310246
2884,217610.30321084408
2885,196720.9042131889
2886,234291.58992945333
2887,92808.83132092659
2888,143066.91978002532
2889,61823.09845177215
2890,78731.63154109492
2891,134272.05130008422
2892,51320.083226741466
2893,85799.35543500216
2894,58144.491655930884
2895,329192.40208013053
2896,279555.13142331666
2897,215850.50420615345
2898,149675.29642082984
2899,214891.18500055684
2900,162522.77312713332
2901,214953.91361717592
2902,177933.81410163283
2903,310234.08751373604
2904,326698.84016094304
2905,81471.09093766016
2906,196727.13906053687
2907,108264.23328085424
2908,131045.81616145813
2909,150773.50341260977
2910,83084.6871445245
2911,86972.15597253302
2912,151831.74207103474
2913,80924.53440782597
2914,77109.5169733737
2915,83204.29973501066
2916,83160.29991529635
2917,154378.01782958175
2918,124207.84767986045
2919,228742.35275220277
